season,holiday,workingday,weather,temp,atemp,humidity,windspeed,year,month,day,hour,count
4,0,0,1,15.58,19.695,54,19.0012,2011,11,12,11,315
2,0,1,2,22.96,26.515,83,15.0013,2012,5,14,11,79
2,0,1,1,27.06,31.06,61,15.0013,2011,5,2,16,269
1,0,0,1,7.38,9.85,51,11.0014,2011,1,16,21,28
4,0,1,1,11.48,13.635,41,11.0014,2011,11,18,19,190
3,0,1,1,33.62,34.85,23,12.998,2011,7,1,14,303
4,0,1,1,11.48,15.91,75,0.0,2011,12,14,7,247
1,0,0,1,8.2,8.335,32,32.9975,2011,1,8,14,95
1,0,0,2,14.76,17.425,43,8.9981,2012,3,4,3,26
3,0,1,1,37.72,40.91,31,11.0014,2012,7,17,15,244
2,0,0,2,20.5,24.24,88,8.9981,2011,5,14,3,35
3,0,0,1,21.32,25.0,77,12.998,2012,9,9,5,55
3,0,1,1,26.24,29.545,78,22.0028,2011,8,15,9,222
2,0,1,1,18.86,22.725,72,15.0013,2011,5,6,22,151
1,0,1,1,10.66,12.88,52,15.0013,2011,1,4,14,63
1,0,1,2,18.04,21.97,44,16.9979,2011,2,17,11,90
3,0,1,1,22.96,26.515,73,6.0032,2012,9,14,1,41
1,0,1,3,13.94,15.91,0,16.9979,2011,3,10,0,3
4,0,0,1,17.22,21.21,71,11.0014,2011,10,15,5,7
2,0,0,1,22.96,26.515,56,6.0032,2012,6,17,2,74
1,0,0,1,13.12,16.665,57,7.0015,2012,1,7,3,20
1,0,1,1,4.92,7.575,54,8.9981,2011,1,13,6,28
1,0,0,3,9.02,12.12,93,7.0015,2012,2,11,10,166
4,0,1,2,16.4,20.455,76,11.0014,2011,10,3,17,495
3,0,0,1,32.8,38.635,59,16.9979,2012,8,4,21,289
1,0,1,2,9.84,9.85,32,30.0026,2011,2,8,13,50
3,0,0,1,30.34,34.85,66,6.0032,2011,7,10,9,169
2,0,1,1,23.78,27.275,73,19.9995,2011,5,2,11,130
1,0,1,1,18.04,21.97,58,12.998,2011,3,17,19,207
2,0,1,2,13.94,16.665,53,11.0014,2012,4,13,5,21
4,0,0,2,12.3,15.91,87,6.0032,2012,12,2,1,94
3,0,1,2,27.06,29.545,89,0.0,2011,7,13,16,141
3,0,0,1,31.98,37.12,59,0.0,2012,7,8,17,270
4,0,0,2,14.76,17.425,62,8.9981,2012,12,15,23,119
1,0,0,2,12.3,13.635,52,19.9995,2012,3,4,7,23
1,0,1,2,13.12,16.665,39,6.0032,2012,2,10,14,146
3,0,0,3,26.24,30.305,73,0.0,2012,8,19,14,149
2,0,0,1,25.42,28.03,88,8.9981,2011,6,18,0,104
2,0,1,1,26.24,31.06,41,8.9981,2012,6,6,16,452
4,0,1,2,23.78,27.275,94,23.9994,2011,10,19,22,107
2,0,1,1,23.78,27.275,46,7.0015,2011,6,3,23,171
2,0,1,1,21.32,25.0,68,0.0,2012,6,4,5,35
2,0,1,1,20.5,24.24,42,12.998,2012,5,10,21,230
4,0,1,1,20.5,24.24,77,7.0015,2011,10,6,20,260
1,0,1,1,16.4,20.455,43,15.0013,2012,1,6,21,154
4,0,1,1,22.96,26.515,56,19.0012,2011,11,14,18,489
4,0,1,1,13.94,18.18,87,0.0,2011,11,7,1,8
3,0,0,1,27.06,31.06,57,6.0032,2012,8,19,0,187
4,0,1,1,26.24,31.06,47,16.9979,2011,10,5,17,591
3,0,0,1,27.06,31.06,74,0.0,2011,9,11,9,227
4,0,1,2,11.48,13.635,52,15.0013,2012,12,13,0,32
4,0,1,1,10.66,13.635,75,7.0015,2012,12,7,4,10
4,0,1,1,9.84,14.395,75,0.0,2011,12,12,23,45
4,0,1,2,15.58,19.695,54,15.0013,2012,11,19,21,203
1,0,1,1,14.76,16.665,34,19.0012,2012,1,5,16,197
2,0,1,1,36.08,40.91,42,8.9981,2011,6,8,12,149
3,0,1,1,27.88,31.82,65,8.9981,2011,8,18,0,56
4,0,1,1,22.14,25.76,49,11.0014,2011,11,8,13,196
4,0,1,3,21.32,25.0,94,22.0028,2011,10,19,12,130
2,0,1,3,22.96,26.515,83,16.9979,2011,5,18,9,202
4,0,0,1,10.66,15.15,87,0.0,2011,12,4,7,26
2,0,1,3,23.78,27.275,73,11.0014,2011,6,16,6,112
1,0,1,1,4.92,6.06,50,15.0013,2012,2,13,1,6
1,0,1,3,14.76,17.425,87,12.998,2012,3,2,19,174
2,0,0,3,12.3,14.395,100,16.9979,2011,4,9,3,14
4,1,0,1,15.58,19.695,37,31.0009,2011,11,11,14,247
4,0,1,2,23.78,27.275,83,15.0013,2011,10,11,19,318
3,0,1,1,28.7,32.575,54,8.9981,2011,8,10,4,5
1,0,1,3,10.66,13.635,81,7.0015,2012,2,8,16,75
2,0,1,2,21.32,25.0,72,6.0032,2012,5,1,5,17
4,0,1,1,20.5,24.24,59,19.0012,2012,10,15,22,126
1,0,0,2,12.3,14.395,36,15.0013,2012,2,19,3,15
2,0,1,1,31.98,34.85,43,15.0013,2011,6,17,15,243
1,0,0,1,6.56,7.575,47,15.0013,2012,1,14,23,76
1,0,1,2,8.2,11.365,86,6.0032,2012,1,9,20,132
4,0,0,1,18.04,21.97,62,16.9979,2012,12,2,14,473
1,0,1,1,13.12,15.15,49,16.9979,2012,2,2,23,61
4,0,0,1,22.14,25.76,37,0.0,2012,11,10,14,627
4,0,1,1,28.7,32.575,65,0.0,2012,10,3,19,593
2,0,1,2,31.16,36.365,70,7.0015,2011,6,9,8,432
3,0,0,1,24.6,28.79,78,16.9979,2012,8,18,5,9
2,0,0,2,29.52,32.575,37,16.9979,2012,6,16,17,593
3,0,1,1,28.7,32.575,61,0.0,2012,8,15,1,37
3,0,1,1,27.06,30.305,83,11.0014,2012,8,9,6,167
1,0,1,2,9.84,12.12,87,8.9981,2012,2,8,22,98
4,0,1,1,18.04,21.97,62,8.9981,2011,11,1,10,135
1,0,0,1,18.04,21.97,38,16.9979,2012,1,7,22,109
3,0,1,1,32.8,36.365,43,8.9981,2011,8,17,15,159
4,0,1,3,24.6,27.275,88,0.0,2012,10,2,8,134
3,0,0,1,31.16,36.365,70,11.0014,2012,7,7,1,71
4,0,1,2,29.52,33.335,54,12.998,2012,10,4,12,288
1,0,1,1,13.94,15.91,39,19.0012,2012,1,5,14,117
1,0,0,1,18.86,22.725,55,27.9993,2012,1,1,22,66
1,0,1,2,10.66,13.635,56,8.9981,2011,2,4,17,205
2,0,1,2,18.86,22.725,88,11.0014,2012,5,3,6,136
1,0,0,1,5.74,7.575,43,11.0014,2012,2,12,22,28
3,0,1,2,25.42,27.275,94,23.9994,2012,9,18,4,7
4,0,1,1,21.32,25.0,39,12.998,2012,10,16,17,943
3,0,1,1,35.26,39.395,41,7.0015,2012,8,9,13,281
2,0,1,1,25.42,31.06,43,0.0,2012,5,18,11,334
2,0,1,2,28.7,31.82,24,36.9974,2011,4,4,20,173
4,0,1,1,14.76,17.425,93,8.9981,2011,11,7,10,123
4,0,1,1,22.96,26.515,64,8.9981,2011,10,17,17,620
3,0,0,1,26.24,28.79,83,11.0014,2011,7,3,23,147
1,0,1,1,10.66,11.365,65,26.0027,2012,3,7,7,344
1,0,1,1,17.22,21.21,82,0.0,2012,2,2,12,148
1,0,0,1,12.3,14.395,36,16.9979,2012,3,10,1,51
4,0,1,2,22.96,26.515,64,6.0032,2011,11,15,9,200
4,0,0,1,18.04,21.97,62,8.9981,2012,10,6,22,185
1,0,1,1,10.66,13.635,35,7.0015,2011,1,6,13,67
3,0,0,1,30.34,34.85,66,11.0014,2011,8,14,16,292
1,0,1,1,13.12,17.425,61,0.0,2012,3,2,4,2
3,0,1,1,32.8,37.88,55,15.0013,2012,8,9,10,205
4,0,1,2,24.6,28.79,78,11.0014,2011,10,11,15,175
2,0,1,1,37.72,42.425,35,12.998,2011,6,9,12,140
3,0,1,3,26.24,28.79,89,6.0032,2011,9,7,20,96
3,0,1,2,27.88,12.12,69,19.9995,2012,8,17,21,255
2,0,1,1,13.94,15.15,57,19.9995,2012,4,11,23,61
1,0,1,1,7.38,9.85,59,8.9981,2012,3,5,6,91
3,0,0,2,27.88,31.82,89,7.0015,2012,7,15,4,19
3,0,1,2,27.06,30.305,83,12.998,2012,7,9,10,175
4,0,0,3,14.76,17.425,93,11.0014,2012,12,9,16,253
2,0,1,1,13.12,15.15,81,16.9979,2011,4,7,6,64
1,0,1,1,21.32,25.0,55,11.0014,2012,3,1,10,133
4,0,0,1,18.86,22.725,51,19.9995,2011,11,13,23,67
1,0,0,3,17.22,21.21,88,16.9979,2011,1,1,18,35
3,0,1,2,26.24,29.545,78,16.9979,2011,8,18,6,103
3,0,1,2,22.14,25.76,77,31.0009,2011,9,15,16,222
1,0,1,1,6.56,6.82,47,26.0027,2011,1,3,4,1
1,0,0,1,18.86,22.725,51,19.9995,2012,1,1,15,265
4,0,0,2,9.84,14.395,75,0.0,2012,12,15,6,11
1,0,1,1,9.84,10.605,52,19.0012,2011,3,1,10,68
1,0,1,2,11.48,14.395,93,7.0015,2012,2,17,3,1
1,0,1,1,11.48,13.635,61,11.0014,2012,2,8,1,10
2,0,1,3,25.42,28.79,83,16.9979,2011,6,16,22,151
1,0,1,2,12.3,14.395,42,15.0013,2011,2,4,16,99
3,0,1,1,28.7,32.575,70,6.0032,2011,8,1,22,137
3,0,1,1,34.44,41.665,59,22.0028,2011,7,11,19,373
2,0,1,3,18.86,22.725,94,19.9995,2011,4,5,5,5
1,0,1,2,8.2,9.85,69,15.0013,2011,1,7,1,7
2,0,0,1,17.22,21.21,82,6.0032,2011,5,7,2,52
2,0,1,1,26.24,30.305,65,6.0032,2011,6,7,0,20
3,0,1,2,31.16,34.85,55,6.0032,2011,8,3,3,4
4,0,1,3,12.3,12.88,87,35.0008,2011,12,7,21,6
1,0,1,1,8.2,9.85,51,12.998,2011,1,5,21,43
4,0,1,1,13.94,16.665,81,8.9981,2011,11,3,1,15
4,0,1,1,18.04,21.97,51,27.9993,2011,11,4,13,194
4,0,1,1,18.86,22.725,82,8.9981,2011,12,16,3,5
3,0,1,1,28.7,32.575,65,15.0013,2011,8,5,8,454
4,0,1,1,21.32,25.0,52,8.9981,2011,11,8,12,203
3,0,1,1,35.26,39.395,44,15.0013,2012,8,2,13,310
3,0,0,2,29.52,34.09,70,11.0014,2011,9,4,23,104
4,0,1,1,18.86,22.725,55,11.0014,2011,11,2,12,189
2,0,1,1,26.24,30.305,73,6.0032,2012,6,19,10,180
3,0,0,1,31.98,37.12,62,15.0013,2011,8,6,11,349
2,0,1,1,22.14,25.76,37,12.998,2012,5,11,23,180
2,0,1,1,31.16,33.335,31,26.0027,2012,6,8,14,373
4,0,0,2,16.4,20.455,82,22.0028,2011,10,1,13,125
4,0,0,1,23.78,27.275,32,19.0012,2011,10,15,17,441
4,0,1,2,9.84,12.88,60,7.0015,2012,12,6,20,227
3,0,1,1,24.6,30.305,64,6.0032,2012,9,13,9,338
3,0,0,1,27.88,31.82,83,8.9981,2012,7,15,6,15
3,0,1,2,27.88,31.82,89,0.0,2011,8,4,4,7
3,0,1,1,26.24,29.545,78,7.0015,2012,8,15,6,172
1,0,1,2,9.02,11.365,87,8.9981,2011,2,1,21,64
3,0,1,3,22.14,25.76,83,23.9994,2011,9,6,10,106
4,0,1,1,18.04,21.97,51,8.9981,2012,10,11,0,42
4,0,1,1,13.94,17.425,46,7.0015,2011,12,1,20,190
3,0,0,1,28.7,32.575,65,15.0013,2011,9,3,13,353
3,1,0,1,26.24,28.79,83,6.0032,2011,7,4,1,119
1,0,1,1,8.2,9.09,27,19.9995,2011,2,10,16,80
1,0,0,1,16.4,20.455,37,19.9995,2012,1,8,13,343
2,0,1,3,14.76,16.665,87,22.0028,2011,5,4,5,9
4,0,0,1,17.22,21.21,35,8.9981,2011,11,5,14,386
1,0,0,2,16.4,20.455,82,19.0012,2011,3,6,2,32
1,1,0,1,8.2,9.85,51,12.998,2011,1,17,17,71
3,0,1,1,28.7,32.575,48,6.0032,2011,8,11,21,206
1,0,1,1,9.84,11.365,44,12.998,2012,3,5,0,17
2,0,1,2,16.4,20.455,66,8.9981,2011,4,7,9,170
2,0,1,2,27.88,31.82,89,6.0032,2011,6,1,6,128
2,0,1,2,27.88,31.82,61,8.9981,2011,6,7,8,477
4,0,1,2,22.14,25.76,94,7.0015,2012,10,19,8,467
1,0,0,2,18.86,22.725,67,22.0028,2011,3,5,19,89
4,0,1,1,9.02,12.88,87,6.0032,2011,12,2,7,205
3,0,1,1,29.52,34.09,66,11.0014,2011,9,14,11,164
3,0,1,1,35.26,40.15,47,19.9995,2011,7,12,18,511
3,0,1,1,28.7,31.82,45,7.0015,2011,8,11,0,46
2,0,1,2,26.24,31.06,44,19.0012,2012,4,4,15,268
3,0,1,1,27.88,31.82,79,15.0013,2012,8,3,2,14
4,0,1,2,10.66,12.12,56,19.0012,2012,11,7,6,118
3,0,1,1,34.44,39.395,49,19.9995,2012,7,5,9,293
4,1,0,1,13.12,15.91,39,11.0014,2011,11,11,19,199
1,0,1,1,27.88,31.82,39,11.0014,2011,3,18,18,331
2,0,1,2,24.6,29.545,73,0.0,2011,5,2,22,125
3,0,1,2,32.8,39.395,63,23.9994,2011,7,8,15,141
4,0,1,1,21.32,25.0,72,0.0,2011,10,5,22,154
2,0,1,1,28.7,31.82,37,0.0,2011,6,13,13,227
4,0,1,3,22.14,25.76,88,0.0,2012,10,19,1,16
2,0,1,1,18.86,22.725,67,19.0012,2011,5,6,9,188
1,0,0,1,13.12,14.395,42,30.0026,2011,1,2,19,30
4,0,1,2,12.3,15.91,61,6.0032,2012,11,16,6,130
1,0,0,1,7.38,9.85,47,11.0014,2011,1,16,20,57
1,0,1,1,18.04,21.97,38,12.998,2012,2,7,15,146
1,0,0,1,17.22,21.21,44,32.9975,2011,3,12,15,182
2,0,1,1,13.94,17.425,71,7.0015,2012,4,10,7,384
2,0,1,1,18.86,22.725,94,12.998,2011,4,11,5,13
2,0,1,1,28.7,32.575,61,6.0032,2012,5,15,18,733
2,0,1,1,19.68,23.485,31,19.0012,2012,4,12,16,353
4,0,1,3,18.86,22.725,77,31.0009,2012,12,11,0,31
3,0,1,1,30.34,34.85,66,16.9979,2012,7,18,16,224
4,0,1,1,22.14,25.76,60,19.9995,2011,10,5,9,219
4,1,0,2,28.7,31.82,45,6.0032,2011,10,10,16,402
2,0,1,1,22.14,25.76,77,19.0012,2011,5,19,20,282
2,0,1,1,27.06,31.06,57,16.9979,2012,6,14,11,228
1,0,0,1,8.2,9.09,44,22.0028,2011,1,8,13,102
2,0,1,1,13.94,17.425,81,7.0015,2011,5,6,5,16
1,0,1,3,16.4,20.455,0,11.0014,2011,3,10,10,17
3,0,0,1,31.16,34.09,40,8.9981,2012,8,12,15,577
3,0,1,1,28.7,32.575,48,0.0,2011,8,11,22,157
2,0,0,2,15.58,19.695,87,6.0032,2011,4,9,23,57
2,0,1,1,25.42,31.06,33,16.9979,2011,6,3,10,161
4,0,1,2,13.12,15.15,53,19.0012,2012,11,7,12,212
2,0,0,1,15.58,19.695,62,22.0028,2011,4,2,16,196
4,0,1,1,27.06,30.305,78,12.998,2011,10,13,14,133
2,0,0,1,24.6,28.79,78,7.0015,2012,6,10,7,62
4,0,1,1,8.2,12.88,80,0.0,2011,12,13,6,92
2,0,1,1,26.24,30.305,73,6.0032,2012,6,19,9,328
3,0,0,1,34.44,41.665,59,11.0014,2012,7,7,9,256
1,0,1,1,12.3,14.395,28,12.998,2011,2,11,16,125
4,0,1,1,11.48,12.88,36,26.0027,2012,11,8,7,423
3,0,1,1,32.8,37.88,55,0.0,2012,8,2,10,181
3,0,0,2,29.52,34.09,66,11.0014,2011,9,3,14,380
4,0,0,1,19.68,23.485,33,12.998,2012,10,13,14,597
2,1,0,1,16.4,20.455,76,0.0,2011,4,15,3,3
1,0,1,1,5.74,7.575,74,8.9981,2011,2,4,8,220
1,0,0,2,6.56,8.335,74,11.0014,2011,1,8,5,5
1,0,1,1,0.82,2.275,41,12.998,2012,1,4,4,2
3,0,0,2,24.6,29.545,73,8.9981,2012,8,19,5,11
1,0,0,2,17.22,21.21,100,19.9995,2011,3,6,10,31
3,0,0,3,29.52,34.85,74,6.0032,2012,9,2,13,493
2,0,1,1,24.6,31.06,40,16.9979,2011,5,6,16,344
3,0,1,1,30.34,34.09,58,19.0012,2011,8,15,12,178
4,0,1,1,24.6,31.06,53,8.9981,2012,12,3,16,442
4,0,0,1,15.58,19.695,87,8.9981,2012,12,8,17,345
2,0,0,1,28.7,31.82,39,8.9981,2012,5,19,19,432
4,0,1,1,10.66,14.395,70,6.0032,2011,12,2,0,38
2,0,1,1,28.7,31.82,34,16.9979,2011,6,13,14,200
1,0,1,3,18.04,21.97,0,15.0013,2011,3,10,15,14
3,0,1,1,29.52,33.335,51,12.998,2011,9,12,12,184
3,0,1,1,38.54,42.425,33,0.0,2012,7,18,13,203
2,0,1,1,21.32,25.0,55,19.0012,2011,4,18,22,90
4,0,1,2,13.94,15.91,66,15.0013,2011,12,15,8,457
1,0,0,1,9.84,12.88,81,6.0032,2012,2,4,5,4
3,0,1,1,37.72,41.665,33,23.9994,2012,7,5,15,254
3,0,0,1,31.16,34.85,55,8.9981,2011,7,10,10,268
3,0,0,1,29.52,34.09,62,6.0032,2012,8,11,10,407
1,0,0,1,6.56,6.82,47,23.9994,2012,1,14,22,66
1,0,1,2,8.2,10.605,37,11.0014,2011,1,7,15,72
4,0,1,1,8.2,11.365,69,6.0032,2011,12,12,0,20
3,0,0,1,29.52,35.605,84,8.9981,2012,8,4,2,84
1,0,1,3,13.12,15.15,93,15.0013,2012,1,11,19,93
3,0,1,1,27.06,31.06,74,12.998,2011,9,13,20,272
4,0,1,2,22.96,26.515,83,0.0,2012,10,19,4,6
2,0,1,1,22.14,25.76,56,19.9995,2011,6,14,6,113
3,1,0,2,31.16,34.85,55,6.0032,2011,7,4,11,349
2,0,1,1,22.96,26.515,73,15.0013,2012,5,2,18,813
3,0,1,1,29.52,34.09,62,15.0013,2011,8,17,21,230
3,0,1,3,22.14,25.76,94,23.9994,2011,9,6,0,8
2,0,1,1,28.7,32.575,65,7.0015,2012,6,11,0,41
1,0,1,2,9.84,12.12,65,11.0014,2011,2,4,20,71
3,0,1,1,31.16,35.605,62,19.0012,2012,8,10,19,492
3,0,0,1,36.9,40.91,37,35.0008,2012,8,5,15,450
4,0,1,1,18.04,21.97,58,12.998,2012,10,10,23,136
4,0,1,1,12.3,16.665,87,0.0,2011,11,2,4,4
1,0,1,1,13.12,15.15,22,15.0013,2012,2,13,13,140
2,0,0,1,26.24,31.06,53,0.0,2012,6,17,14,582
2,0,1,1,18.04,21.97,38,12.998,2012,4,13,10,192
2,0,1,2,25.42,30.305,69,8.9981,2011,5,2,20,218
4,0,0,1,13.94,16.665,76,12.998,2011,10,2,7,29
2,0,0,1,23.78,27.275,88,0.0,2012,5,5,2,75
4,0,1,2,24.6,31.06,43,11.0014,2012,10,1,13,305
2,0,1,1,20.5,24.24,31,12.998,2012,4,5,16,402
2,0,1,1,21.32,25.0,59,8.9981,2011,5,9,21,156
4,0,1,1,26.24,28.79,89,0.0,2012,10,4,8,738
1,0,1,1,5.74,7.575,69,8.9981,2011,1,14,9,117
4,0,1,2,24.6,29.545,73,12.998,2011,10,11,13,180
4,0,1,1,10.66,12.88,81,12.998,2012,12,14,10,190
3,0,1,1,30.34,33.335,51,11.0014,2012,7,13,19,488
3,0,1,1,25.42,28.79,83,8.9981,2011,8,19,21,107
3,0,1,1,27.06,31.06,61,15.0013,2011,9,1,20,280
3,0,1,1,27.06,29.545,89,11.0014,2011,9,9,19,349
1,0,1,1,10.66,13.635,70,8.9981,2012,2,6,11,116
3,0,0,2,28.7,33.335,74,19.0012,2011,8,13,16,281
4,0,1,2,17.22,21.21,71,31.0009,2011,11,4,9,254
1,0,0,1,5.74,6.06,46,16.9979,2011,1,9,20,38
4,0,1,2,13.12,15.15,53,15.0013,2012,12,12,17,561
1,0,1,1,12.3,14.395,52,16.9979,2011,3,11,23,37
1,0,1,1,29.52,32.575,32,15.0013,2012,3,15,15,287
4,0,0,1,14.76,18.94,77,0.0,2012,11,11,9,273
3,0,0,1,31.16,35.605,62,7.0015,2011,7,3,11,390
3,0,1,1,29.52,33.335,51,8.9981,2011,9,1,11,192
1,0,1,1,4.1,6.82,54,6.0032,2011,1,14,5,8
2,0,1,2,22.96,26.515,68,22.0028,2011,5,3,23,62
2,0,0,1,33.62,36.365,38,15.0013,2012,6,10,18,490
4,0,1,1,18.04,21.97,67,8.9981,2012,10,16,2,3
2,0,1,1,25.42,31.06,38,19.9995,2011,5,9,18,524
3,0,1,1,27.88,31.82,74,12.998,2011,8,4,22,174
3,0,1,1,32.8,36.365,43,7.0015,2011,7,5,12,201
4,0,1,1,13.12,15.91,81,12.998,2011,11,1,5,18
1,0,1,3,9.02,13.635,87,0.0,2012,1,9,17,152
3,0,0,1,30.34,35.605,79,11.0014,2012,8,4,0,161
3,0,1,1,32.8,37.88,55,6.0032,2011,7,18,11,141
4,0,1,1,11.48,13.635,48,11.0014,2011,11,18,21,111
4,0,0,1,18.04,21.97,58,27.9993,2011,10,1,4,8
2,0,1,1,25.42,31.06,38,16.9979,2011,5,9,17,598
1,0,1,1,13.12,15.15,53,19.9995,2012,2,3,11,164
4,0,0,2,18.04,21.97,72,6.0032,2012,10,7,13,320
4,0,1,3,13.12,14.395,81,31.0009,2012,11,13,6,50
1,1,0,2,6.56,7.575,55,12.998,2011,1,17,11,64
1,0,1,2,8.2,12.88,93,0.0,2012,1,9,21,79
4,0,1,2,24.6,29.545,73,11.0014,2011,10,11,12,181
3,0,1,1,27.06,31.06,54,8.9981,2011,8,11,2,11
3,0,1,1,35.26,37.88,36,11.0014,2011,8,1,10,97
1,0,1,2,10.66,12.88,65,15.0013,2012,2,8,11,102
4,0,1,1,15.58,19.695,50,26.0027,2012,12,19,19,336
1,0,1,1,14.76,16.665,34,27.9993,2012,3,9,12,201
3,0,0,1,33.62,35.605,30,7.0015,2011,7,2,13,404
3,0,0,1,24.6,31.06,43,6.0032,2012,9,15,20,330
2,0,1,1,24.6,30.305,28,7.0015,2012,5,11,21,270
3,0,1,3,25.42,28.79,83,15.0013,2012,9,17,21,233
3,0,0,2,26.24,30.305,69,7.0015,2012,8,19,8,124
4,0,1,1,17.22,21.21,35,30.0026,2012,12,5,18,609
3,0,1,3,27.88,31.82,83,30.0026,2012,9,18,12,88
3,0,0,1,30.34,34.09,55,12.998,2011,9,10,16,431
3,0,1,2,24.6,27.275,88,19.9995,2012,9,18,19,324
4,0,0,1,9.84,12.88,65,6.0032,2011,11,12,2,46
4,1,0,1,18.86,22.725,94,0.0,2011,10,10,5,21
1,0,1,3,6.56,9.09,93,7.0015,2011,1,11,22,29
2,0,0,2,22.14,25.76,77,7.0015,2012,5,6,10,333
4,0,0,2,13.12,17.425,81,0.0,2012,12,1,19,249
3,0,0,1,33.62,37.12,43,19.0012,2011,7,10,18,363
1,0,1,1,5.74,6.06,50,19.0012,2011,1,13,1,2
1,0,1,1,21.32,25.0,72,8.9981,2012,3,19,10,184
3,0,1,1,30.34,34.09,55,8.9981,2011,8,5,10,163
2,0,1,1,18.86,22.725,67,23.9994,2012,5,10,8,630
2,0,0,1,28.7,32.575,61,8.9981,2011,6,11,6,40
1,0,1,1,8.2,8.335,44,27.9993,2011,1,13,12,52
2,0,1,1,22.14,25.76,90,8.9981,2012,5,2,5,33
3,0,0,1,26.24,30.305,69,12.998,2011,7,17,1,102
4,0,0,3,15.58,19.695,87,15.0013,2011,10,1,18,140
2,0,1,1,30.34,32.575,28,19.0012,2011,6,15,13,189
4,0,0,1,14.76,16.665,46,26.0027,2012,11,3,10,328
1,0,1,3,12.3,15.15,61,8.9981,2012,2,10,18,359
4,0,1,2,18.86,22.725,87,12.998,2011,12,6,3,3
1,0,1,2,18.86,22.725,94,19.0012,2012,3,1,2,6
4,0,1,1,28.7,32.575,61,16.9979,2012,10,4,14,267
3,0,0,1,32.8,34.85,33,0.0,2012,8,12,17,505
4,0,1,2,12.3,14.395,75,12.998,2012,12,7,8,441
3,0,1,1,31.16,36.365,70,23.9994,2012,9,4,17,856
2,0,1,1,24.6,30.305,26,11.0014,2012,4,3,18,800
4,0,1,1,16.4,20.455,50,16.9979,2012,10,11,4,10
2,0,1,1,27.06,31.06,39,19.9995,2012,6,4,15,292
4,0,0,3,15.58,19.695,82,22.0028,2011,10,1,11,132
1,0,1,1,8.2,9.09,47,23.9994,2011,1,12,17,139
1,0,1,1,17.22,21.21,32,19.0012,2012,2,6,15,171
3,0,0,3,28.7,33.335,74,8.9981,2012,8,5,18,229
4,0,1,1,20.5,24.24,51,12.998,2011,11,3,12,179
3,0,1,2,28.7,33.335,74,7.0015,2011,8,18,22,135
3,0,1,1,31.16,35.605,58,16.9979,2011,8,18,11,141
3,0,1,1,36.08,40.91,44,19.0012,2011,7,12,17,428
3,0,1,2,25.42,29.545,73,11.0014,2012,9,17,18,774
4,0,1,3,25.42,27.275,94,0.0,2012,10,2,19,395
4,0,1,1,18.86,22.725,82,0.0,2011,10,7,8,417
3,0,1,2,27.88,31.82,89,6.0032,2011,8,4,0,17
2,0,0,3,17.22,21.21,41,15.0013,2011,4,3,20,79
1,0,1,2,16.4,20.455,87,12.998,2012,3,16,7,278
3,0,1,2,21.32,25.0,48,11.0014,2011,9,16,16,358
4,0,1,2,23.78,27.275,78,12.998,2011,10,11,21,175
2,0,1,1,29.52,32.575,32,32.9975,2012,6,13,15,281
2,0,0,2,27.88,31.82,74,7.0015,2011,6,19,9,169
2,0,1,1,20.5,24.24,31,11.0014,2012,4,5,17,822
2,0,1,2,22.14,25.76,73,22.0028,2011,4,5,3,4
1,0,1,1,11.48,13.635,52,16.9979,2011,1,4,15,65
1,0,0,1,13.12,14.395,28,35.0008,2011,2,19,20,47
4,0,0,2,13.12,15.91,81,11.0014,2012,12,2,11,355
3,0,1,1,29.52,34.09,70,7.0015,2012,8,1,22,288
4,0,1,1,14.76,18.18,76,6.0032,2011,11,2,23,57
4,0,1,3,22.14,25.76,94,11.0014,2011,10,19,14,97
4,0,0,1,18.04,21.97,62,11.0014,2011,11,6,17,256
4,0,1,1,18.86,22.725,67,11.0014,2012,12,5,2,9
1,0,1,1,13.12,15.91,49,12.998,2012,3,6,20,187
2,0,1,1,22.14,25.76,64,8.9981,2011,5,11,20,273
3,0,1,1,36.08,40.91,42,7.0015,2012,7,16,14,212
4,0,1,1,9.84,11.365,48,12.998,2012,12,6,9,276
1,0,1,1,12.3,15.15,56,11.0014,2011,3,11,20,76
2,0,1,3,28.7,32.575,65,15.0013,2011,6,10,0,69
3,0,1,1,18.86,22.725,67,31.0009,2011,9,15,19,232
2,0,0,2,26.24,31.06,57,0.0,2011,6,4,23,150
4,0,1,1,24.6,31.06,56,19.0012,2012,10,18,16,450
1,0,1,2,12.3,15.91,70,6.0032,2012,2,16,8,498
3,0,0,1,30.34,35.605,74,11.0014,2012,7,7,4,16
4,0,0,1,10.66,15.15,87,0.0,2011,12,4,4,11
4,0,0,1,19.68,23.485,48,0.0,2012,11,10,12,606
4,0,1,2,14.76,16.665,62,19.0012,2011,11,10,20,168
4,0,0,1,22.14,25.76,37,0.0,2012,11,10,16,605
3,0,1,1,28.7,32.575,61,12.998,2012,8,15,21,315
2,0,0,1,28.7,31.82,34,16.9979,2012,6,3,17,578
2,0,0,1,29.52,34.09,62,11.0014,2012,6,10,21,253
2,0,1,2,26.24,30.305,73,12.998,2012,5,15,14,184
2,1,0,1,32.8,34.85,33,31.0009,2012,4,16,16,358
2,0,1,1,27.88,31.82,79,7.0015,2011,6,7,23,90
1,0,1,1,8.2,12.88,61,0.0,2012,1,5,3,4
1,0,1,2,13.94,15.91,57,15.0013,2011,3,15,11,78
